car_type,car_model,engine_class,chassis_weight_kg,moment_of_inertia,engine_weight_kg,thruster_weight_kg,fuel_weight_kg,starting_fuel_kWh,fuel_type,energy_density_MJ_per_kg,mass_density_kg_per_L,total_thrust_kN,thrust_rear_kN,thrust_front_kN,thrust_side_kN,FOV_Threat_Count,Min_Distance_In_FOV,FOV_Density,FOV_Front_Cone_Threat_Count,Angle_Weighted_Density,Threats_Left_Sector,Threats_Right_Sector,Average_Threat_Angle_Offset,heading_deg,previous_heading_deg,test_id,test_date,assigned_by,mission_type,crew_status,navigation_mode,origin_station,destination_station,car_color,last_telemetry_message,ship_serial_number
Sedan,Stratos M2,Plasma-A,950,1.2,254,107,132,280.2,PlasmaCell,6.7,1.3,49.2,29.5,14.8,4.9,1,2.679,0.807,0,0.624,1,4,49.7,173,268,CASE-5629-D,4025-11-19,Commander Yulo,commute,automated,auto,Vega Spire,Helion Hub,Peru,Clear path confirmed. Continuing cruise.,CXS-9807-WE
Sedan,Stratos M2,Fusion-B,950,1.2,213,116,240,127.2,FusionCore,8.4,1.6,47.1,28.3,14.1,4.7,1,6.45,0.752,5,0.465,2,0,3.0,5,13,CASE-1160-H,4025-04-23,Tamsin Ryx,commute,automated,auto,Cerebra Ring,Cryon Reach,OliveDrab,Fuel low. Navigating around debris.,CXS-1396-CX
Micro,Nimbus X1,Ion-A,700,0.8,121,85,142,251.5,FusionCore,8.4,1.6,72.3,43.4,21.7,7.2,8,1.532,0.942,1,0.313,4,5,26.1,149,133,CASE-1690-K,4025-02-15,Tamsin Ryx,commute,automated,auto,Vega Spire,Lunaris Port,NavajoWhite,Clear path confirmed. Continuing cruise.,CXS-3609-JE
Sedan,Stratos M2,Fusion-B,950,1.2,249,109,271,215.3,PlasmaCell,6.7,1.3,59.1,35.5,17.7,5.9,4,8.0,0.52,2,0.582,2,1,34.0,325,174,CASE-2181-U,4025-03-27,Elia Vorn,commute,automated,auto,Thalos Crossing,Zenthar Relay,DarkTurquoise,Fuel low. Navigating around debris.,CXS-2453-CQ
SUV,Vortex R7,Plasma-A,1250,1.5,316,157,138,181.0,PlasmaCell,6.7,1.3,62.5,37.5,18.8,6.2,4,1.424,0.251,4,0.715,0,3,18.7,210,308,CASE-138-T,4025-09-08,Marshal Keir,commute,automated,auto,Cryon Reach,Zenthar Relay,FireBrick,Re-routing due to unstable path.,CXS-8537-OL
Micro,Nimbus X1,Plasma-A,700,0.8,142,81,299,227.2,PlasmaCell,6.7,1.3,77.5,46.5,23.2,7.8,0,8.66,0.594,4,0.264,5,1,49.3,242,255,CASE-3490-U,4025-05-26,Elia Vorn,commute,automated,auto,Orryx Haven,Vega Spire,DeepPink,Power levels nominal. Adjusting trajectory.,CXS-5079-NT
Micro,Nimbus X1,Plasma-A,700,0.8,132,104,295,137.5,PlasmaCell,6.7,1.3,65.9,39.5,19.8,6.6,2,6.489,0.251,5,0.306,0,1,79.2,66,188,CASE-7248-G,4025-11-03,Tamsin Ryx,commute,automated,auto,Cerebra Ring,Orryx Haven,DarkCyan,Fuel low. Navigating around debris.,CXS-9656-DE
SUV,Vortex R7,Ion-A,1250,1.5,277,146,299,150.4,FusionCore,8.4,1.6,58.5,35.1,17.6,5.9,1,7.87,0.856,3,0.714,4,5,16.8,98,11,CASE-9659-X,4025-11-13,Zara Strix,commute,automated,auto,Lunaris Port,Thalos Crossing,OliveDrab,Re-routing due to unstable path.,CXS-2386-LN
SUV,Vortex R7,Fusion-B,1250,1.5,298,159,171,272.6,FusionCore,8.4,1.6,60.5,36.3,18.1,6.1,8,5.782,0.355,0,0.808,5,2,3.4,351,327,CASE-2290-H,4025-06-08,Tamsin Ryx,commute,automated,auto,Lunaris Port,Thalos Crossing,LightSalmon,Power levels nominal. Adjusting trajectory.,CXS-1942-UC
SUV,Vortex R7,Ion-A,1250,1.5,280,153,153,293.9,IonGel,5.2,1.1,73.0,43.8,21.9,7.3,0,2.935,0.185,3,0.481,0,4,4.3,101,123,CASE-9066-T,4025-06-23,Axel Orov,commute,automated,auto,Cryon Reach,Thalos Crossing,LightSkyBlue,Minor vibration detected. Monitoring systems.,CXS-2497-YW
Micro,Nimbus X1,Ion-A,700,0.8,163,92,155,126.9,FusionCore,8.4,1.6,65.8,39.5,19.7,6.6,1,6.512,0.772,2,0.981,4,5,77.8,4,5,CASE-4942-G,4025-12-03,Zara Strix,commute,automated,auto,Cryon Reach,Lunaris Port,Tomato,Power levels nominal. Adjusting trajectory.,CXS-4028-TQ
Sedan,Stratos M2,Ion-A,950,1.2,183,101,127,166.9,PlasmaCell,6.7,1.3,56.6,34.0,17.0,5.7,4,7.226,0.37,0,0.933,4,5,19.2,188,312,CASE-6418-J,4025-12-13,Dr. Calix Renner,commute,automated,auto,Orryx Haven,Thalos Crossing,CadetBlue,Fuel low. Navigating around debris.,CXS-6665-ZZ
Sedan,Stratos M2,Ion-A,950,1.2,187,104,254,114.2,FusionCore,8.4,1.6,44.9,26.9,13.5,4.5,7,8.584,0.776,1,0.157,4,4,13.3,122,231,CASE-8108-M,4025-04-13,Axel Orov,commute,automated,auto,Zenthar Relay,Lunaris Port,DarkOliveGreen,Fuel low. Navigating around debris.,CXS-5505-HP
SUV,Vortex R7,Plasma-A,1250,1.5,293,166,123,151.0,IonGel,5.2,1.1,41.5,24.9,12.4,4.2,0,4.038,0.458,4,0.674,1,3,70.2,9,21,CASE-9730-C,4025-06-21,Zara Strix,commute,automated,auto,Zenthar Relay,Vega Spire,Wheat,Power levels nominal. Adjusting trajectory.,CXS-4161-AL
Sedan,Stratos M2,Fusion-B,950,1.2,246,113,199,179.6,FusionCore,8.4,1.6,64.3,38.6,19.3,6.4,2,2.536,0.902,3,0.181,3,5,76.3,217,287,CASE-2162-M,4025-02-11,Marshal Keir,commute,automated,auto,Lunaris Port,Zenthar Relay,PeachPuff,Clear path confirmed. Continuing cruise.,CXS-3336-LR
Micro,Nimbus X1,Plasma-A,700,0.8,133,113,174,249.9,FusionCore,8.4,1.6,41.6,25.0,12.5,4.2,2,3.208,0.933,3,0.049,2,4,65.1,27,52,CASE-2830-Y,4025-08-25,Dr. Calix Renner,commute,automated,auto,Cryon Reach,Orryx Haven,SeaShell,Minor vibration detected. Monitoring systems.,CXS-7071-YC
SUV,Vortex R7,Ion-A,1250,1.5,338,184,255,264.5,IonGel,5.2,1.1,60.3,36.2,18.1,6.0,0,5.005,0.825,4,0.625,4,4,72.7,336,151,CASE-9623-C,4025-10-06,Axel Orov,commute,automated,auto,Vega Spire,Thalos Crossing,Aquamarine,Re-routing due to unstable path.,CXS-8474-IG
Sedan,Stratos M2,Ion-A,950,1.2,246,118,237,256.7,IonGel,5.2,1.1,63.2,37.9,19.0,6.3,0,9.027,0.827,1,0.112,1,2,70.2,220,206,CASE-990-Z,4025-02-10,Captain Kael,commute,automated,auto,Cryon Reach,Vega Spire,Orchid,Minor vibration detected. Monitoring systems.,CXS-1897-QJ
SUV,Vortex R7,Plasma-A,1250,1.5,329,184,242,194.6,IonGel,5.2,1.1,55.9,33.5,16.8,5.6,2,3.891,0.751,0,0.676,5,1,80.9,266,70,CASE-8209-Y,4025-11-15,Zara Strix,commute,automated,auto,Vega Spire,Zenthar Relay,PapayaWhip,Power levels nominal. Adjusting trajectory.,CXS-1286-NW
SUV,Vortex R7,Fusion-B,1250,1.5,250,197,204,277.5,FusionCore,8.4,1.6,44.7,26.8,13.4,4.5,1,7.891,0.232,0,0.377,3,5,6.6,110,7,CASE-1350-U,4025-01-18,Zara Strix,commute,automated,auto,Orryx Haven,Cerebra Ring,WhiteSmoke,Re-routing due to unstable path.,CXS-8895-RT
SUV,Vortex R7,Ion-A,1250,1.5,262,183,137,253.3,PlasmaCell,6.7,1.3,72.3,43.4,21.7,7.2,3,4.493,0.64,3,0.919,1,3,67.7,0,3,CASE-4546-C,4025-05-27,Captain Kael,commute,automated,auto,Helion Hub,Zenthar Relay,Magenta,Power levels nominal. Adjusting trajectory.,CXS-9419-CQ
SUV,Vortex R7,Ion-A,1250,1.5,326,165,116,299.7,FusionCore,8.4,1.6,44.7,26.8,13.4,4.5,3,4.123,0.846,0,0.061,0,2,56.7,37,164,CASE-2545-R,4025-02-22,Tamsin Ryx,commute,automated,auto,Cerebra Ring,Zenthar Relay,MediumOrchid,Power levels nominal. Adjusting trajectory.,CXS-1890-MS
SUV,Vortex R7,Plasma-A,1250,1.5,302,189,261,204.4,IonGel,5.2,1.1,74.9,44.9,22.5,7.5,4,3.418,0.548,1,0.062,1,5,36.3,210,343,CASE-1083-J,4025-01-24,Zara Strix,commute,automated,auto,Thalos Crossing,Helion Hub,PowderBlue,Fuel low. Navigating around debris.,CXS-3130-XH
Micro,Nimbus X1,Ion-A,700,0.8,128,102,242,259.7,IonGel,5.2,1.1,69.8,41.9,20.9,7.0,1,3.349,0.571,0,0.199,0,1,85.9,160,183,CASE-4005-C,4025-01-06,Commander Yulo,commute,automated,auto,Thalos Crossing,Helion Hub,PowderBlue,Clear path confirmed. Continuing cruise.,CXS-3805-DO
Sedan,Stratos M2,Plasma-A,950,1.2,224,125,219,208.9,IonGel,5.2,1.1,43.2,25.9,13.0,4.3,1,2.04,0.31,4,0.471,2,3,10.9,111,229,CASE-9975-B,4025-02-20,Marshal Keir,commute,automated,auto,Lunaris Port,Orryx Haven,Magenta,Power levels nominal. Adjusting trajectory.,CXS-2217-VX
Micro,Nimbus X1,Plasma-A,700,0.8,154,98,167,218.5,FusionCore,8.4,1.6,69.0,41.4,20.7,6.9,5,1.416,0.484,0,0.197,0,3,42.3,55,72,CASE-2877-D,4025-03-28,Captain Kael,commute,automated,auto,Orryx Haven,Thalos Crossing,Aquamarine,Power levels nominal. Adjusting trajectory.,CXS-8589-WE
Micro,Nimbus X1,Plasma-A,700,0.8,170,111,231,134.1,PlasmaCell,6.7,1.3,47.5,28.5,14.2,4.8,8,1.885,0.586,1,0.347,5,5,54.6,119,218,CASE-185-F,4025-08-27,Marshal Keir,commute,automated,auto,Lunaris Port,Thalos Crossing,SpringGreen,Power levels nominal. Adjusting trajectory.,CXS-4795-LQ
Micro,Nimbus X1,Plasma-A,700,0.8,135,87,145,208.7,PlasmaCell,6.7,1.3,79.8,47.9,23.9,8.0,7,1.231,0.638,2,0.909,3,5,5.5,254,120,CASE-4247-F,4025-10-25,Captain Kael,commute,automated,auto,Cerebra Ring,Lunaris Port,Navy,Fuel low. Navigating around debris.,CXS-7636-EX
Micro,Nimbus X1,Fusion-B,700,0.8,169,89,193,252.9,IonGel,5.2,1.1,55.0,33.0,16.5,5.5,4,2.502,0.717,0,0.538,0,5,23.8,291,76,CASE-1934-Y,4025-04-21,Marshal Keir,commute,automated,auto,Orryx Haven,Lunaris Port,Black,Fuel low. Navigating around debris.,CXS-2193-KZ
Micro,Nimbus X1,Fusion-B,700,0.8,161,91,246,127.7,IonGel,5.2,1.1,62.7,37.6,18.8,6.3,3,6.627,0.828,0,0.939,0,4,62.3,117,339,CASE-4456-Q,4025-10-18,Dr. Calix Renner,commute,automated,auto,Thalos Crossing,Cerebra Ring,Coral,Minor vibration detected. Monitoring systems.,CXS-9884-IW
SUV,Vortex R7,Plasma-A,1250,1.5,326,185,164,201.5,PlasmaCell,6.7,1.3,51.7,31.0,15.5,5.2,1,3.54,0.589,0,0.436,1,1,80.6,205,229,CASE-1262-P,4025-09-18,Captain Kael,commute,automated,auto,Orryx Haven,Cryon Reach,SaddleBrown,Minor vibration detected. Monitoring systems.,CXS-7397-QL
SUV,Vortex R7,Ion-A,1250,1.5,275,174,147,105.2,PlasmaCell,6.7,1.3,64.6,38.8,19.4,6.5,6,5.75,0.232,3,0.705,1,2,46.5,100,252,CASE-8185-S,4025-02-24,Elia Vorn,commute,automated,auto,Zenthar Relay,Cryon Reach,FireBrick,Minor vibration detected. Monitoring systems.,CXS-1625-LF
Micro,Nimbus X1,Fusion-B,700,0.8,154,100,234,100.1,PlasmaCell,6.7,1.3,65.7,39.4,19.7,6.6,5,4.572,0.399,0,0.118,4,1,70.1,175,191,CASE-1685-S,4025-01-22,Dr. Calix Renner,commute,automated,auto,Cryon Reach,Orryx Haven,DarkOrange,Re-routing due to unstable path.,CXS-5396-HX
SUV,Vortex R7,Plasma-A,1250,1.5,273,199,200,192.1,PlasmaCell,6.7,1.3,55.8,33.5,16.7,5.6,2,7.809,0.826,1,0.195,4,0,30.6,84,133,CASE-42-B,4025-11-08,Axel Orov,commute,automated,auto,Orryx Haven,Cryon Reach,Aquamarine,Fuel low. Navigating around debris.,CXS-2304-HB
Micro,Nimbus X1,Fusion-B,700,0.8,163,100,236,252.3,IonGel,5.2,1.1,68.9,41.3,20.7,6.9,1,6.439,0.301,4,0.226,4,0,50.4,200,189,CASE-5963-M,4025-03-19,Captain Kael,commute,automated,auto,Thalos Crossing,Vega Spire,DeepPink,Clear path confirmed. Continuing cruise.,CXS-6993-FB
Sedan,Stratos M2,Plasma-A,950,1.2,242,133,198,289.9,FusionCore,8.4,1.6,62.3,37.4,18.7,6.2,3,2.771,0.212,4,0.071,3,4,43.6,24,101,CASE-6870-H,4025-11-10,Captain Kael,commute,automated,auto,Lunaris Port,Helion Hub,MediumBlue,Clear path confirmed. Continuing cruise.,CXS-9544-HN
Micro,Nimbus X1,Plasma-A,700,0.8,141,117,168,258.7,IonGel,5.2,1.1,43.4,26.0,13.0,4.3,3,3.899,0.203,2,0.209,5,4,8.8,218,229,CASE-5241-I,4025-02-11,Zara Strix,commute,automated,auto,Helion Hub,Vega Spire,Crimson,Re-routing due to unstable path.,CXS-6198-SL
Sedan,Stratos M2,Ion-A,950,1.2,182,139,138,239.4,FusionCore,8.4,1.6,65.7,39.4,19.7,6.6,6,5.932,0.731,3,0.714,3,0,24.5,66,120,CASE-8225-V,4025-06-06,Elia Vorn,commute,automated,auto,Vega Spire,Cryon Reach,CadetBlue,Power levels nominal. Adjusting trajectory.,CXS-9425-FH
Micro,Nimbus X1,Plasma-A,700,0.8,155,102,141,278.0,FusionCore,8.4,1.6,77.4,46.4,23.2,7.7,6,5.032,0.363,3,0.525,5,2,48.7,173,301,CASE-752-M,4025-10-17,Dr. Calix Renner,commute,automated,auto,Cerebra Ring,Cryon Reach,CornflowerBlue,Re-routing due to unstable path.,CXS-7913-OJ
SUV,Vortex R7,Fusion-B,1250,1.5,290,190,257,157.6,PlasmaCell,6.7,1.3,60.1,36.1,18.0,6.0,4,9.112,0.137,1,0.232,1,0,86.3,67,329,CASE-5362-C,4025-12-14,Elia Vorn,commute,automated,auto,Zenthar Relay,Helion Hub,SaddleBrown,Power levels nominal. Adjusting trajectory.,CXS-2896-AL
SUV,Vortex R7,Ion-A,1250,1.5,290,144,101,164.8,IonGel,5.2,1.1,59.2,35.5,17.8,5.9,0,3.564,0.655,4,0.49,5,1,38.1,326,225,CASE-4777-S,4025-12-06,Zara Strix,commute,automated,auto,Cryon Reach,Cerebra Ring,LimeGreen,Minor vibration detected. Monitoring systems.,CXS-5795-XT
Micro,Nimbus X1,Ion-A,700,0.8,146,89,101,125.9,PlasmaCell,6.7,1.3,73.8,44.3,22.1,7.4,3,2.567,0.842,1,0.131,5,0,56.4,319,47,CASE-7600-L,4025-02-17,Axel Orov,commute,automated,auto,Orryx Haven,Cryon Reach,Snow,Fuel low. Navigating around debris.,CXS-1966-YY
SUV,Vortex R7,Ion-A,1250,1.5,251,196,233,148.9,IonGel,5.2,1.1,50.5,30.3,15.1,5.1,2,4.697,0.686,1,0.475,5,2,50.6,136,247,CASE-8954-Y,4025-01-18,Commander Yulo,commute,automated,auto,Orryx Haven,Vega Spire,LemonChiffon,Re-routing due to unstable path.,CXS-3222-EA
SUV,Vortex R7,Fusion-B,1250,1.5,269,195,108,165.1,PlasmaCell,6.7,1.3,64.7,38.8,19.4,6.5,8,7.666,0.667,3,0.203,5,1,83.3,335,298,CASE-391-H,4025-07-02,Tamsin Ryx,commute,automated,auto,Thalos Crossing,Cryon Reach,Yellow,Power levels nominal. Adjusting trajectory.,CXS-4049-LU
Sedan,Stratos M2,Plasma-A,950,1.2,221,111,139,215.3,IonGel,5.2,1.1,62.7,37.6,18.8,6.3,6,6.955,0.669,3,0.891,2,5,86.8,295,276,CASE-157-K,4025-02-24,Zara Strix,commute,automated,auto,Cryon Reach,Cerebra Ring,AliceBlue,Fuel low. Navigating around debris.,CXS-4329-YV
SUV,Vortex R7,Fusion-B,1250,1.5,321,200,168,183.6,FusionCore,8.4,1.6,59.6,35.8,17.9,6.0,5,9.52,0.325,3,0.716,3,4,74.2,298,224,CASE-5038-D,4025-03-26,Commander Yulo,commute,automated,auto,Thalos Crossing,Helion Hub,GreenYellow,Fuel low. Navigating around debris.,CXS-1044-QH
Sedan,Stratos M2,Fusion-B,950,1.2,253,111,117,132.4,FusionCore,8.4,1.6,53.2,31.9,16.0,5.3,4,9.816,0.557,0,0.732,2,3,65.6,27,280,CASE-8061-B,4025-04-16,Commander Yulo,commute,automated,auto,Thalos Crossing,Cerebra Ring,DarkTurquoise,Power levels nominal. Adjusting trajectory.,CXS-4087-WI
Sedan,Stratos M2,Ion-A,950,1.2,184,102,294,210.8,FusionCore,8.4,1.6,64.3,38.6,19.3,6.4,5,4.153,0.595,0,0.277,3,5,7.4,293,293,CASE-719-H,4025-11-07,Commander Yulo,commute,automated,auto,Thalos Crossing,Zenthar Relay,Turquoise,Re-routing due to unstable path.,CXS-6254-NW
Sedan,Stratos M2,Fusion-B,950,1.2,238,104,141,290.8,FusionCore,8.4,1.6,74.9,44.9,22.5,7.5,5,1.797,0.358,3,0.599,0,4,37.4,240,42,CASE-7511-X,4025-03-25,Marshal Keir,commute,automated,auto,Vega Spire,Lunaris Port,DarkBlue,Minor vibration detected. Monitoring systems.,CXS-4447-SD
Micro,Nimbus X1,Plasma-A,700,0.8,157,111,255,293.5,IonGel,5.2,1.1,45.8,27.5,13.7,4.6,1,7.266,0.509,4,0.122,5,0,10.4,195,206,CASE-2187-U,4025-02-07,Marshal Keir,commute,automated,auto,Lunaris Port,Cerebra Ring,OrangeRed,Fuel low. Navigating around debris.,CXS-2712-CS
Sedan,Stratos M2,Plasma-A,950,1.2,203,102,258,244.3,IonGel,5.2,1.1,57.9,34.7,17.4,5.8,2,6.125,0.401,4,0.656,2,4,9.3,144,90,CASE-1020-N,4025-04-20,Commander Yulo,commute,automated,auto,Helion Hub,Cerebra Ring,DarkSeaGreen,Fuel low. Navigating around debris.,CXS-2645-HJ
Sedan,Stratos M2,Fusion-B,950,1.2,216,101,274,179.0,PlasmaCell,6.7,1.3,61.0,36.6,18.3,6.1,1,3.5,0.865,5,0.981,3,0,72.9,335,0,CASE-5161-Z,4025-11-11,Dr. Calix Renner,commute,automated,auto,Helion Hub,Thalos Crossing,OrangeRed,Minor vibration detected. Monitoring systems.,CXS-4516-WX
Micro,Nimbus X1,Fusion-B,700,0.8,162,116,188,125.6,PlasmaCell,6.7,1.3,67.8,40.7,20.3,6.8,0,2.791,0.591,2,0.904,0,2,84.7,79,13,CASE-5211-O,4025-04-15,Dr. Calix Renner,commute,automated,auto,Thalos Crossing,Cerebra Ring,LightPink,Power levels nominal. Adjusting trajectory.,CXS-3307-HC
SUV,Vortex R7,Ion-A,1250,1.5,256,167,192,222.9,IonGel,5.2,1.1,59.2,35.5,17.8,5.9,0,7.304,0.483,2,0.128,5,0,30.8,133,81,CASE-2230-Y,4025-10-20,Dr. Calix Renner,commute,automated,auto,Thalos Crossing,Orryx Haven,DarkMagenta,Fuel low. Navigating around debris.,CXS-1124-ED
Sedan,Stratos M2,Ion-A,950,1.2,216,102,115,124.9,IonGel,5.2,1.1,64.6,38.8,19.4,6.5,4,4.363,0.793,1,0.167,3,0,12.3,128,236,CASE-7365-O,4025-07-26,Commander Yulo,commute,automated,auto,Cerebra Ring,Cryon Reach,Maroon,Re-routing due to unstable path.,CXS-8113-ND
Sedan,Stratos M2,Plasma-A,950,1.2,194,102,115,253.8,PlasmaCell,6.7,1.3,71.9,43.1,21.6,7.2,6,1.888,0.771,0,0.039,0,5,60.3,229,54,CASE-5870-Y,4025-12-26,Tamsin Ryx,commute,automated,auto,Vega Spire,Lunaris Port,HoneyDew,Power levels nominal. Adjusting trajectory.,CXS-3426-OJ
Micro,Nimbus X1,Fusion-B,700,0.8,121,86,280,112.2,FusionCore,8.4,1.6,43.4,26.0,13.0,4.3,7,4.102,0.819,4,0.481,3,1,10.3,100,12,CASE-4341-D,4025-04-02,Commander Yulo,commute,automated,auto,Lunaris Port,Zenthar Relay,DarkGoldenRod,Power levels nominal. Adjusting trajectory.,CXS-1285-FZ
Micro,Nimbus X1,Plasma-A,700,0.8,147,91,236,271.9,FusionCore,8.4,1.6,67.1,40.3,20.1,6.7,0,5.99,1.018,1,0.163,3,2,75.4,201,223,CASE-4984-W,4025-05-16,Zara Strix,commute,automated,auto,Thalos Crossing,Cryon Reach,BlueViolet,Minor vibration detected. Monitoring systems.,CXS-3439-GK
Sedan,Stratos M2,Ion-A,950,1.2,225,137,234,148.1,IonGel,5.2,1.1,45.5,27.3,13.7,4.5,5,3.761,0.64,0,0.596,0,2,3.4,335,134,CASE-1494-W,4025-05-13,Dr. Calix Renner,commute,automated,auto,Thalos Crossing,Lunaris Port,LightBlue,Power levels nominal. Adjusting trajectory.,CXS-4865-LM
Micro,Nimbus X1,Plasma-A,700,0.8,169,115,283,212.6,IonGel,5.2,1.1,68.0,40.8,20.4,6.8,0,2.513,0.632,3,0.846,3,4,47.6,252,327,CASE-802-V,4025-04-22,Dr. Calix Renner,commute,automated,auto,Zenthar Relay,Helion Hub,Lime,Re-routing due to unstable path.,CXS-4664-IF
Micro,Nimbus X1,Ion-A,700,0.8,124,92,251,187.8,FusionCore,8.4,1.6,44.8,26.9,13.4,4.5,0,5.506,0.542,0,0.168,1,1,66.3,263,342,CASE-6625-O,4025-07-13,Axel Orov,commute,automated,auto,Cerebra Ring,Cryon Reach,LightBlue,Power levels nominal. Adjusting trajectory.,CXS-5736-DO
Micro,Nimbus X1,Ion-A,700,0.8,156,87,214,261.4,PlasmaCell,6.7,1.3,42.7,25.6,12.8,4.3,6,5.275,0.84,2,0.162,0,5,72.3,321,132,CASE-2290-D,4025-01-07,Zara Strix,commute,automated,auto,Zenthar Relay,Vega Spire,Aquamarine,Fuel low. Navigating around debris.,CXS-2557-BY
Micro,Nimbus X1,Ion-A,700,0.8,180,85,194,236.9,IonGel,5.2,1.1,70.0,42.0,21.0,7.0,8,6.211,0.68,0,0.952,2,4,12.4,61,231,CASE-2141-G,4025-08-01,Elia Vorn,commute,automated,auto,Thalos Crossing,Vega Spire,PaleGoldenRod,Power levels nominal. Adjusting trajectory.,CXS-6833-LV
Micro,Nimbus X1,Plasma-A,700,0.8,152,94,212,294.5,PlasmaCell,6.7,1.3,55.0,33.0,16.5,5.5,7,5.262,0.184,0,0.091,0,5,60.1,80,261,CASE-1376-S,4025-01-09,Marshal Keir,commute,automated,auto,Lunaris Port,Helion Hub,LightGoldenRodYellow,Power levels nominal. Adjusting trajectory.,CXS-9186-CA
Micro,Nimbus X1,Ion-A,700,0.8,172,117,142,220.0,FusionCore,8.4,1.6,56.9,34.1,17.1,5.7,7,1.41,0.425,2,0.09,0,2,38.4,253,282,CASE-3239-U,4025-11-28,Zara Strix,commute,automated,auto,Orryx Haven,Zenthar Relay,Red,Minor vibration detected. Monitoring systems.,CXS-5065-ZE
Sedan,Stratos M2,Ion-A,950,1.2,242,118,276,210.6,PlasmaCell,6.7,1.3,49.0,29.4,14.7,4.9,5,6.916,0.941,2,0.381,5,2,84.2,219,13,CASE-5432-D,4025-10-26,Elia Vorn,commute,automated,auto,Cerebra Ring,Orryx Haven,BlueViolet,Clear path confirmed. Continuing cruise.,CXS-5352-OB
SUV,Vortex R7,Ion-A,1250,1.5,315,159,116,188.8,IonGel,5.2,1.1,46.1,27.7,13.8,4.6,3,4.672,0.21,4,0.769,3,4,62.7,116,314,CASE-9402-N,4025-03-12,Zara Strix,commute,automated,auto,Helion Hub,Lunaris Port,Orchid,Fuel low. Navigating around debris.,CXS-1673-PA
SUV,Vortex R7,Fusion-B,1250,1.5,267,156,222,130.3,FusionCore,8.4,1.6,79.5,47.7,23.8,8.0,0,1.71,0.205,4,0.679,5,1,89.9,104,208,CASE-6990-F,4025-01-20,Elia Vorn,commute,automated,auto,Thalos Crossing,Zenthar Relay,MidnightBlue,Clear path confirmed. Continuing cruise.,CXS-2768-GF
Sedan,Stratos M2,Fusion-B,950,1.2,207,130,204,278.9,PlasmaCell,6.7,1.3,53.7,32.2,16.1,5.4,0,8.116,0.912,2,0.493,4,0,38.6,332,16,CASE-4585-O,4025-09-17,Axel Orov,commute,automated,auto,Cryon Reach,Lunaris Port,DeepPink,Re-routing due to unstable path.,CXS-4166-BT
Micro,Nimbus X1,Plasma-A,700,0.8,138,97,245,183.3,IonGel,5.2,1.1,73.8,44.3,22.1,7.4,4,6.177,0.14,4,0.408,1,0,24.4,226,138,CASE-4026-U,4025-09-05,Commander Yulo,commute,automated,auto,Thalos Crossing,Cerebra Ring,LightYellow,Power levels nominal. Adjusting trajectory.,CXS-7778-PN
Micro,Nimbus X1,Plasma-A,700,0.8,174,86,183,224.5,IonGel,5.2,1.1,76.8,46.1,23.0,7.7,3,6.314,0.583,3,0.317,0,2,30.6,133,160,CASE-7848-B,4025-11-18,Zara Strix,commute,automated,auto,Cerebra Ring,Orryx Haven,DarkCyan,Minor vibration detected. Monitoring systems.,CXS-1807-IM
Sedan,Stratos M2,Ion-A,950,1.2,195,139,284,219.8,IonGel,5.2,1.1,47.2,28.3,14.2,4.7,4,5.245,0.748,4,0.784,1,3,28.3,210,331,CASE-6868-G,4025-12-02,Tamsin Ryx,commute,automated,auto,Thalos Crossing,Orryx Haven,Violet,Clear path confirmed. Continuing cruise.,CXS-3060-HU
Sedan,Stratos M2,Plasma-A,950,1.2,245,137,183,174.5,FusionCore,8.4,1.6,42.2,25.3,12.7,4.2,4,3.794,0.321,3,0.671,5,4,55.2,220,254,CASE-319-M,4025-10-21,Dr. Calix Renner,commute,automated,auto,Thalos Crossing,Lunaris Port,MintCream,Power levels nominal. Adjusting trajectory.,CXS-7724-PR
Sedan,Stratos M2,Fusion-B,950,1.2,221,150,167,132.4,FusionCore,8.4,1.6,72.8,43.7,21.8,7.3,6,9.069,0.791,2,0.19,4,0,38.3,124,189,CASE-5636-S,4025-08-25,Zara Strix,commute,automated,auto,Zenthar Relay,Orryx Haven,SteelBlue,Re-routing due to unstable path.,CXS-5228-KM
SUV,Vortex R7,Fusion-B,1250,1.5,298,190,262,136.9,IonGel,5.2,1.1,56.7,34.0,17.0,5.7,4,1.497,0.696,0,0.147,3,3,86.8,244,355,CASE-2946-A,4025-11-11,Elia Vorn,commute,automated,auto,Zenthar Relay,Lunaris Port,MediumAquaMarine,Clear path confirmed. Continuing cruise.,CXS-8765-TH
SUV,Vortex R7,Ion-A,1250,1.5,301,148,256,113.5,FusionCore,8.4,1.6,41.1,24.7,12.3,4.1,8,3.318,0.7,0,0.951,3,4,46.5,202,246,CASE-4602-B,4025-02-12,Axel Orov,commute,automated,auto,Vega Spire,Orryx Haven,SeaShell,Power levels nominal. Adjusting trajectory.,CXS-9102-QL
Micro,Nimbus X1,Plasma-A,700,0.8,128,92,144,215.6,IonGel,5.2,1.1,75.3,45.2,22.6,7.5,6,8.742,0.47,0,0.05,1,5,68.4,245,175,CASE-3813-F,4025-08-05,Dr. Calix Renner,commute,automated,auto,Helion Hub,Cryon Reach,DarkGreen,Re-routing due to unstable path.,CXS-4735-HV
