car_type,car_model,engine_class,chassis_weight_kg,moment_of_inertia,engine_weight_kg,thruster_weight_kg,fuel_weight_kg,starting_fuel_kWh,fuel_type,energy_density_MJ_per_kg,mass_density_kg_per_L,total_thrust_kN,thrust_rear_kN,thrust_front_kN,thrust_side_kN,FOV_Threat_Count,Min_Distance_In_FOV,FOV_Density,FOV_Front_Cone_Threat_Count,Angle_Weighted_Density,Threats_Left_Sector,Threats_Right_Sector,Average_Threat_Angle_Offset,heading_deg,previous_heading_deg,test_id,test_date,assigned_by,mission_type,crew_status,navigation_mode,origin_station,destination_station,car_color,last_telemetry_message,ship_serial_number
Sedan,Stratos M2,Plasma-A,950,1.2,228,113,129,284.9,PlasmaCell,6.7,1.3,40.2,24.1,12.1,4.0,6,1.4,0.23,1,0.62,2,3,61.2,320,158,CASE-2877-D,4025-04-12,Marshal Keir,commute,automated,auto,Cryon Reach,Helion Hub,Aquamarine,Clear path confirmed. Continuing cruise.,CXS-4356-WE
Micro,Nimbus X1,Plasma-A,700,0.8,167,97,276,102.0,FusionCore,8.4,1.6,72.9,43.7,21.9,7.3,0,6.64,0.46,5,0.77,1,5,62.1,36,326,CASE-185-F,4025-05-20,Tamsin Ryx,commute,automated,auto,Cerebra Ring,Zenthar Relay,SpringGreen,Clear path confirmed. Continuing cruise.,CXS-2874-LQ
Sedan,Stratos M2,Plasma-A,950,1.2,200,150,117,136.7,FusionCore,8.4,1.6,53.1,31.9,15.9,5.3,4,1.98,0.21,1,0.95,4,3,18.1,265,18,CASE-4247-F,4025-05-10,Axel Orov,commute,automated,auto,Zenthar Relay,Cerebra Ring,Navy,Minor vibration detected. Monitoring systems.,CXS-8683-EX
SUV,Vortex R7,Fusion-B,1250,1.5,263,147,109,266.6,IonGel,5.2,1.1,47.4,28.4,14.2,4.7,2,4.98,0.79,5,0.93,1,1,65.2,22,291,CASE-1934-Y,4025-06-15,Zara Strix,commute,automated,auto,Vega Spire,Cryon Reach,Black,Minor vibration detected. Monitoring systems.,CXS-1232-KZ
Sedan,Stratos M2,Fusion-B,950,1.2,223,116,189,192.4,IonGel,5.2,1.1,76.1,45.7,22.8,7.6,1,3.03,0.66,2,0.66,3,0,78.4,35,125,CASE-4456-Q,4025-05-17,Zara Strix,commute,automated,auto,Lunaris Port,Cerebra Ring,Coral,Fuel low. Navigating around debris.,CXS-9659-IW
SUV,Vortex R7,Plasma-A,1250,1.5,321,150,240,292.8,IonGel,5.2,1.1,42.3,25.4,12.7,4.2,5,4.33,0.23,0,0.68,0,3,0.3,29,198,CASE-1262-P,4025-12-06,Dr. Calix Renner,commute,automated,auto,Vega Spire,Cerebra Ring,SaddleBrown,Minor vibration detected. Monitoring systems.,CXS-2960-QL
Sedan,Stratos M2,Ion-A,950,1.2,260,102,239,114.8,PlasmaCell,6.7,1.3,66.0,39.6,19.8,6.6,3,7.15,0.65,2,0.98,5,3,43.1,78,232,CASE-8185-S,4025-07-15,Axel Orov,commute,automated,auto,Thalos Crossing,Cerebra Ring,FireBrick,Minor vibration detected. Monitoring systems.,CXS-9789-LF
SUV,Vortex R7,Fusion-B,1250,1.5,278,149,263,246.2,FusionCore,8.4,1.6,78.5,47.1,23.6,7.9,6,8.25,0.23,3,0.41,4,1,88.9,64,320,CASE-1685-S,4025-12-01,Marshal Keir,commute,automated,auto,Cerebra Ring,Zenthar Relay,DarkOrange,Re-routing due to unstable path.,CXS-6782-HX
Sedan,Stratos M2,Plasma-A,950,1.2,231,126,217,246.7,FusionCore,8.4,1.6,57.8,34.7,17.3,5.8,6,2.2,0.58,1,0.22,1,4,17.5,337,316,CASE-42-B,4025-06-22,Captain Kael,commute,automated,auto,Cerebra Ring,Thalos Crossing,Aquamarine,Re-routing due to unstable path.,CXS-6954-HB
SUV,Vortex R7,Fusion-B,1250,1.5,320,195,195,228.8,FusionCore,8.4,1.6,48.5,29.1,14.5,4.9,4,9.14,0.96,4,0.41,1,1,30.4,80,337,CASE-5963-M,4025-11-15,Elia Vorn,commute,automated,auto,Orryx Haven,Thalos Crossing,DeepPink,Minor vibration detected. Monitoring systems.,CXS-7296-FB
Micro,Nimbus X1,Plasma-A,700,0.8,147,91,106,238.8,FusionCore,8.4,1.6,55.4,33.2,16.6,5.5,3,2.36,0.38,1,0.87,1,3,28.5,313,271,CASE-6870-H,4025-10-26,Marshal Keir,commute,automated,auto,Orryx Haven,Zenthar Relay,MediumBlue,Clear path confirmed. Continuing cruise.,CXS-1578-HN
Micro,Nimbus X1,Plasma-A,700,0.8,126,84,105,101.7,IonGel,5.2,1.1,74.5,44.7,22.3,7.5,2,9.62,0.38,0,0.36,2,4,81.4,228,243,CASE-5241-I,4025-06-07,Elia Vorn,commute,automated,auto,Lunaris Port,Helion Hub,Crimson,Re-routing due to unstable path.,CXS-6547-SL
Micro,Nimbus X1,Ion-A,700,0.8,131,98,125,260.5,FusionCore,8.4,1.6,46.4,27.8,13.9,4.6,2,6.05,0.67,5,0.98,5,1,87.9,339,75,CASE-8225-V,4025-10-14,Elia Vorn,commute,automated,auto,Orryx Haven,Cerebra Ring,CadetBlue,Minor vibration detected. Monitoring systems.,CXS-8289-FH
Sedan,Stratos M2,Plasma-A,950,1.2,185,108,221,175.9,FusionCore,8.4,1.6,46.8,28.1,14.0,4.7,7,9.05,0.97,5,0.57,2,0,79.8,35,90,CASE-752-M,4025-10-06,Commander Yulo,commute,automated,auto,Lunaris Port,Helion Hub,CornflowerBlue,Minor vibration detected. Monitoring systems.,CXS-3210-OJ
Micro,Nimbus X1,Fusion-B,700,0.8,139,105,128,298.6,IonGel,5.2,1.1,71.6,43.0,21.5,7.2,7,1.14,0.9,3,0.99,2,2,17.3,143,266,CASE-5362-C,4025-06-20,Axel Orov,commute,automated,auto,Cryon Reach,Helion Hub,SaddleBrown,Power levels nominal. Adjusting trajectory.,CXS-1384-AL
SUV,Vortex R7,Ion-A,1250,1.5,290,197,113,229.9,IonGel,5.2,1.1,68.0,40.8,20.4,6.8,7,6.93,0.4,0,0.13,4,0,66.1,9,154,CASE-4777-S,4025-01-09,Zara Strix,commute,automated,auto,Zenthar Relay,Thalos Crossing,LimeGreen,Re-routing due to unstable path.,CXS-7236-XT
Sedan,Stratos M2,Ion-A,950,1.2,240,124,109,239.1,FusionCore,8.4,1.6,50.8,30.5,15.2,5.1,5,2.19,0.41,2,0.55,3,2,24.0,230,343,CASE-7600-L,4025-07-14,Captain Kael,commute,automated,auto,Cerebra Ring,Helion Hub,Snow,Minor vibration detected. Monitoring systems.,CXS-2389-YY
Micro,Nimbus X1,Ion-A,700,0.8,178,100,129,104.6,PlasmaCell,6.7,1.3,45.1,27.1,13.5,4.5,2,6.15,0.31,0,0.86,0,5,1.2,174,316,CASE-8954-Y,4025-06-03,Elia Vorn,commute,automated,auto,Vega Spire,Cryon Reach,LemonChiffon,Fuel low. Navigating around debris.,CXS-2153-EA
Sedan,Stratos M2,Fusion-B,950,1.2,254,140,261,274.7,FusionCore,8.4,1.6,71.4,42.8,21.4,7.1,2,1.83,0.96,0,0.43,5,1,18.9,40,198,CASE-391-H,4025-12-03,Marshal Keir,commute,automated,auto,Vega Spire,Lunaris Port,Yellow,Fuel low. Navigating around debris.,CXS-6249-LU
Micro,Nimbus X1,Plasma-A,700,0.8,153,92,150,241.6,FusionCore,8.4,1.6,59.8,35.9,17.9,6.0,2,5.57,0.17,1,0.26,4,4,87.5,358,63,CASE-157-K,4025-01-15,Axel Orov,commute,automated,auto,Orryx Haven,Thalos Crossing,AliceBlue,Minor vibration detected. Monitoring systems.,CXS-2241-YV
Sedan,Stratos M2,Fusion-B,950,1.2,203,120,141,178.9,IonGel,5.2,1.1,73.4,44.0,22.0,7.3,5,7.62,0.58,5,0.89,5,2,25.3,82,33,CASE-5038-D,4025-07-09,Axel Orov,commute,automated,auto,Zenthar Relay,Cerebra Ring,GreenYellow,Fuel low. Navigating around debris.,CXS-2009-QH
Sedan,Stratos M2,Fusion-B,950,1.2,243,122,115,224.0,PlasmaCell,6.7,1.3,72.7,43.6,21.8,7.3,5,7.28,0.64,0,0.57,5,2,40.6,245,189,CASE-8061-B,4025-06-19,Dr. Calix Renner,commute,automated,auto,Vega Spire,Thalos Crossing,DarkTurquoise,Power levels nominal. Adjusting trajectory.,CXS-9187-WI
SUV,Vortex R7,Ion-A,1250,1.5,312,160,290,138.1,PlasmaCell,6.7,1.3,63.5,38.1,19.1,6.4,6,5.17,0.91,3,0.15,5,3,37.8,12,71,CASE-719-H,4025-08-11,Zara Strix,commute,automated,auto,Lunaris Port,Helion Hub,Turquoise,Clear path confirmed. Continuing cruise.,CXS-6189-NW
SUV,Vortex R7,Fusion-B,1250,1.5,330,149,193,102.8,FusionCore,8.4,1.6,71.7,43.0,21.5,7.2,2,3.44,0.28,3,0.39,2,4,25.0,97,249,CASE-7511-X,4025-07-16,Elia Vorn,commute,automated,auto,Orryx Haven,Cryon Reach,DarkBlue,Power levels nominal. Adjusting trajectory.,CXS-9177-SD
SUV,Vortex R7,Plasma-A,1250,1.5,305,200,224,293.8,IonGel,5.2,1.1,42.4,25.4,12.7,4.2,3,5.67,0.54,1,0.42,0,2,56.8,173,322,CASE-2187-U,4025-05-05,Commander Yulo,commute,automated,auto,Vega Spire,Helion Hub,OrangeRed,Minor vibration detected. Monitoring systems.,CXS-6089-CS
Micro,Nimbus X1,Plasma-A,700,0.8,159,107,131,219.8,PlasmaCell,6.7,1.3,61.2,36.7,18.4,6.1,0,5.02,0.48,1,0.94,5,1,81.9,160,324,CASE-1020-N,4025-08-03,Captain Kael,commute,automated,auto,Helion Hub,Orryx Haven,DarkSeaGreen,Minor vibration detected. Monitoring systems.,CXS-8801-HJ
SUV,Vortex R7,Fusion-B,1250,1.5,321,161,184,239.7,PlasmaCell,6.7,1.3,76.1,45.7,22.8,7.6,7,9.02,0.38,0,0.38,1,4,28.9,270,251,CASE-5161-Z,4025-08-19,Tamsin Ryx,commute,automated,auto,Helion Hub,Cryon Reach,OrangeRed,Fuel low. Navigating around debris.,CXS-8580-WX
Micro,Nimbus X1,Fusion-B,700,0.8,177,97,215,177.9,IonGel,5.2,1.1,47.7,28.6,14.3,4.8,3,6.7,0.39,4,0.48,1,2,86.1,248,160,CASE-5211-O,4025-08-08,Captain Kael,commute,automated,auto,Zenthar Relay,Orryx Haven,LightPink,Power levels nominal. Adjusting trajectory.,CXS-9786-HC
Sedan,Stratos M2,Ion-A,950,1.2,204,138,130,159.1,PlasmaCell,6.7,1.3,42.4,25.4,12.7,4.2,0,3.68,0.28,2,0.03,5,5,68.6,40,188,CASE-2230-Y,4025-07-23,Tamsin Ryx,commute,automated,auto,Cryon Reach,Zenthar Relay,DarkMagenta,Clear path confirmed. Continuing cruise.,CXS-8617-ED
Sedan,Stratos M2,Ion-A,950,1.2,237,140,242,131.4,FusionCore,8.4,1.6,57.8,34.7,17.3,5.8,7,3.56,0.63,2,0.96,0,0,78.1,282,244,CASE-7365-O,4025-05-07,Axel Orov,commute,automated,auto,Helion Hub,Vega Spire,Maroon,Clear path confirmed. Continuing cruise.,CXS-7042-ND
Sedan,Stratos M2,Plasma-A,950,1.2,220,146,240,105.1,FusionCore,8.4,1.6,57.4,34.4,17.2,5.7,0,6.79,0.39,4,0.04,4,0,65.0,67,254,CASE-5870-Y,4025-10-27,Marshal Keir,commute,automated,auto,Helion Hub,Cerebra Ring,HoneyDew,Re-routing due to unstable path.,CXS-2046-OJ
Sedan,Stratos M2,Fusion-B,950,1.2,197,109,233,132.7,IonGel,5.2,1.1,68.6,41.2,20.6,6.9,5,7.76,0.54,4,0.06,3,5,71.1,355,79,CASE-4341-D,4025-02-14,Captain Kael,commute,automated,auto,Vega Spire,Helion Hub,DarkGoldenRod,Re-routing due to unstable path.,CXS-9980-FZ
Sedan,Stratos M2,Plasma-A,950,1.2,206,128,129,252.6,IonGel,5.2,1.1,74.7,44.8,22.4,7.5,3,5.31,0.14,1,0.95,1,4,28.8,198,324,CASE-4984-W,4025-11-27,Dr. Calix Renner,commute,automated,auto,Cryon Reach,Lunaris Port,BlueViolet,Power levels nominal. Adjusting trajectory.,CXS-7484-GK
Sedan,Stratos M2,Ion-A,950,1.2,245,148,226,104.7,FusionCore,8.4,1.6,68.6,41.2,20.6,6.9,3,3.07,0.54,2,0.7,4,2,45.8,84,203,CASE-1494-W,4025-10-02,Dr. Calix Renner,commute,automated,auto,Cerebra Ring,Vega Spire,LightBlue,Fuel low. Navigating around debris.,CXS-4486-LM
Sedan,Stratos M2,Plasma-A,950,1.2,248,100,290,224.6,PlasmaCell,6.7,1.3,50.6,30.4,15.2,5.1,5,2.76,0.91,3,0.12,2,3,2.6,308,333,CASE-802-V,4025-10-09,Marshal Keir,commute,automated,auto,Helion Hub,Cerebra Ring,Lime,Fuel low. Navigating around debris.,CXS-9385-IF
SUV,Vortex R7,Ion-A,1250,1.5,276,151,110,177.5,IonGel,5.2,1.1,44.3,26.6,13.3,4.4,7,1.49,0.66,4,0.89,2,1,46.0,158,6,CASE-6625-O,4025-05-12,Tamsin Ryx,commute,automated,auto,Cryon Reach,Zenthar Relay,LightBlue,Minor vibration detected. Monitoring systems.,CXS-4545-DO
Sedan,Stratos M2,Ion-A,950,1.2,222,113,284,177.7,FusionCore,8.4,1.6,53.1,31.9,15.9,5.3,4,8.16,0.7,1,0.08,0,0,76.7,317,25,CASE-2290-D,4025-09-20,Commander Yulo,commute,automated,auto,Cerebra Ring,Orryx Haven,Aquamarine,Clear path confirmed. Continuing cruise.,CXS-1183-BY
SUV,Vortex R7,Ion-A,1250,1.5,250,159,197,245.7,FusionCore,8.4,1.6,78.4,47.0,23.5,7.8,6,7.68,0.44,2,0.42,0,2,69.3,61,154,CASE-2141-G,4025-11-07,Captain Kael,commute,automated,auto,Vega Spire,Lunaris Port,PaleGoldenRod,Fuel low. Navigating around debris.,CXS-3323-LV
SUV,Vortex R7,Plasma-A,1250,1.5,308,199,130,283.9,IonGel,5.2,1.1,69.8,41.9,20.9,7.0,3,5.1,0.9,5,0.56,2,0,63.3,245,32,CASE-1376-S,4025-02-03,Marshal Keir,commute,automated,auto,Lunaris Port,Thalos Crossing,LightGoldenRodYellow,Power levels nominal. Adjusting trajectory.,CXS-3511-CA
Sedan,Stratos M2,Ion-A,950,1.2,188,125,196,106.0,PlasmaCell,6.7,1.3,59.9,35.9,18.0,6.0,1,9.63,0.89,5,0.28,3,1,72.2,12,343,CASE-3239-U,4025-10-02,Marshal Keir,commute,automated,auto,Thalos Crossing,Cerebra Ring,Red,Power levels nominal. Adjusting trajectory.,CXS-5455-ZE
Sedan,Stratos M2,Ion-A,950,1.2,210,144,100,299.2,FusionCore,8.4,1.6,41.8,25.1,12.5,4.2,1,6.38,0.51,3,0.54,2,5,81.2,282,276,CASE-5432-D,4025-05-12,Tamsin Ryx,commute,automated,auto,Cerebra Ring,Thalos Crossing,BlueViolet,Power levels nominal. Adjusting trajectory.,CXS-3387-OB
SUV,Vortex R7,Ion-A,1250,1.5,331,162,144,216.0,FusionCore,8.4,1.6,54.9,32.9,16.5,5.5,6,4.24,0.49,4,0.25,1,2,83.2,330,238,CASE-9402-N,4025-11-18,Marshal Keir,commute,automated,auto,Helion Hub,Zenthar Relay,Orchid,Clear path confirmed. Continuing cruise.,CXS-8385-PA
Micro,Nimbus X1,Fusion-B,700,0.8,175,90,187,201.3,IonGel,5.2,1.1,74.4,44.6,22.3,7.4,3,8.42,0.46,3,0.88,4,4,3.8,53,294,CASE-6990-F,4025-03-27,Marshal Keir,commute,automated,auto,Orryx Haven,Helion Hub,MidnightBlue,Minor vibration detected. Monitoring systems.,CXS-1066-GF
SUV,Vortex R7,Fusion-B,1250,1.5,320,182,289,145.4,IonGel,5.2,1.1,68.4,41.0,20.5,6.8,5,5.94,0.46,5,0.82,1,4,31.6,208,352,CASE-4585-O,4025-12-27,Elia Vorn,commute,automated,auto,Helion Hub,Thalos Crossing,DeepPink,Re-routing due to unstable path.,CXS-2743-BT
Sedan,Stratos M2,Plasma-A,950,1.2,238,109,292,137.7,PlasmaCell,6.7,1.3,40.0,24.0,12.0,4.0,3,7.8,0.37,1,0.54,0,1,2.1,15,151,CASE-4026-U,4025-12-10,Marshal Keir,commute,automated,auto,Vega Spire,Thalos Crossing,LightYellow,Power levels nominal. Adjusting trajectory.,CXS-2983-PN
Sedan,Stratos M2,Plasma-A,950,1.2,203,149,118,113.4,PlasmaCell,6.7,1.3,58.1,34.9,17.4,5.8,4,4.09,0.44,2,0.43,4,3,57.2,303,21,CASE-7848-B,4025-01-23,Captain Kael,commute,automated,auto,Vega Spire,Cerebra Ring,DarkCyan,Clear path confirmed. Continuing cruise.,CXS-9050-IM
Sedan,Stratos M2,Ion-A,950,1.2,243,120,107,151.2,FusionCore,8.4,1.6,58.9,35.3,17.7,5.9,7,9.95,0.44,3,0.76,0,3,22.7,47,42,CASE-6868-G,4025-10-12,Zara Strix,commute,automated,auto,Cerebra Ring,Vega Spire,Violet,Minor vibration detected. Monitoring systems.,CXS-5020-HU
Micro,Nimbus X1,Plasma-A,700,0.8,173,120,216,176.0,IonGel,5.2,1.1,53.5,32.1,16.1,5.4,7,2.95,0.47,0,0.68,4,5,70.3,259,227,CASE-319-M,4025-09-25,Captain Kael,commute,automated,auto,Thalos Crossing,Lunaris Port,MintCream,Re-routing due to unstable path.,CXS-2132-PR
Micro,Nimbus X1,Fusion-B,700,0.8,131,109,278,213.0,FusionCore,8.4,1.6,72.1,43.3,21.6,7.2,7,3.64,0.25,2,0.6,3,0,61.8,39,101,CASE-5636-S,4025-08-06,Elia Vorn,commute,automated,auto,Lunaris Port,Zenthar Relay,SteelBlue,Minor vibration detected. Monitoring systems.,CXS-8899-KM
SUV,Vortex R7,Fusion-B,1250,1.5,281,140,298,248.9,FusionCore,8.4,1.6,66.2,39.7,19.9,6.6,5,8.79,0.63,3,0.23,3,5,85.3,59,51,CASE-2946-A,4025-03-08,Dr. Calix Renner,commute,automated,auto,Orryx Haven,Cerebra Ring,MediumAquaMarine,Re-routing due to unstable path.,CXS-3694-TH
Sedan,Stratos M2,Ion-A,950,1.2,196,147,244,104.7,PlasmaCell,6.7,1.3,59.8,35.9,17.9,6.0,7,1.3,0.49,5,0.42,0,0,23.6,340,183,CASE-4602-B,4025-02-14,Captain Kael,commute,automated,auto,Cerebra Ring,Lunaris Port,SeaShell,Minor vibration detected. Monitoring systems.,CXS-8776-QL
SUV,Vortex R7,Plasma-A,1250,1.5,314,198,135,124.2,IonGel,5.2,1.1,46.5,27.9,13.9,4.7,4,5.3,0.97,5,0.19,3,0,50.4,118,103,CASE-3813-F,4025-06-18,Commander Yulo,commute,automated,auto,Orryx Haven,Cryon Reach,DarkGreen,Minor vibration detected. Monitoring systems.,CXS-3414-HV
SUV,Vortex R7,Ion-A,1250,1.5,267,187,200,102.2,PlasmaCell,6.7,1.3,42.4,25.4,12.7,4.2,4,8.92,0.22,1,0.86,1,1,59.8,244,245,CASE-4366-R,4025-09-01,Axel Orov,commute,automated,auto,Lunaris Port,Vega Spire,Chartreuse,Minor vibration detected. Monitoring systems.,CXS-4508-YH
Sedan,Stratos M2,Plasma-A,950,1.2,202,124,262,225.4,PlasmaCell,6.7,1.3,74.3,44.6,22.3,7.4,1,5.3,0.99,0,0.57,1,5,67.8,320,185,CASE-6363-L,4025-03-28,Marshal Keir,commute,automated,auto,Vega Spire,Orryx Haven,ForestGreen,Minor vibration detected. Monitoring systems.,CXS-4692-FH
SUV,Vortex R7,Plasma-A,1250,1.5,302,143,110,274.1,FusionCore,8.4,1.6,71.2,42.7,21.4,7.1,3,7.74,0.21,4,0.95,4,3,58.1,325,80,CASE-5210-Z,4025-08-20,Captain Kael,commute,automated,auto,Lunaris Port,Cryon Reach,MintCream,Clear path confirmed. Continuing cruise.,CXS-4954-SA
Micro,Nimbus X1,Plasma-A,700,0.8,153,98,297,115.0,FusionCore,8.4,1.6,64.0,38.4,19.2,6.4,5,3.5,0.35,5,0.81,2,2,75.3,309,167,CASE-5761-S,4025-11-02,Elia Vorn,commute,automated,auto,Cerebra Ring,Vega Spire,DarkTurquoise,Fuel low. Navigating around debris.,CXS-6048-SG
SUV,Vortex R7,Fusion-B,1250,1.5,315,171,293,274.2,FusionCore,8.4,1.6,67.5,40.5,20.2,6.8,5,5.79,0.65,0,0.25,2,2,78.7,304,262,CASE-8882-J,4025-12-16,Captain Kael,commute,automated,auto,Orryx Haven,Thalos Crossing,ForestGreen,Power levels nominal. Adjusting trajectory.,CXS-4732-PB
SUV,Vortex R7,Ion-A,1250,1.5,291,198,244,138.3,IonGel,5.2,1.1,78.9,47.3,23.7,7.9,6,7.03,0.27,4,0.89,1,5,26.6,351,351,CASE-920-H,4025-05-20,Zara Strix,commute,automated,auto,Cryon Reach,Helion Hub,Indigo,Re-routing due to unstable path.,CXS-6922-AQ
Micro,Nimbus X1,Fusion-B,700,0.8,154,115,152,259.6,FusionCore,8.4,1.6,63.3,38.0,19.0,6.3,5,2.65,0.68,3,0.37,3,3,64.5,290,235,CASE-11-K,4025-04-20,Axel Orov,commute,automated,auto,Orryx Haven,Vega Spire,Green,Fuel low. Navigating around debris.,CXS-9804-ZE
SUV,Vortex R7,Fusion-B,1250,1.5,268,156,118,150.5,PlasmaCell,6.7,1.3,78.7,47.2,23.6,7.9,7,9.41,0.6,2,0.51,3,1,23.9,218,321,CASE-2907-Z,4025-05-16,Elia Vorn,commute,automated,auto,Cerebra Ring,Lunaris Port,MediumBlue,Fuel low. Navigating around debris.,CXS-9020-BA
Micro,Nimbus X1,Ion-A,700,0.8,126,110,199,162.6,FusionCore,8.4,1.6,45.6,27.4,13.7,4.6,1,5.94,0.34,0,0.93,5,3,18.4,338,290,CASE-9611-W,4025-02-09,Dr. Calix Renner,commute,automated,auto,Vega Spire,Helion Hub,DarkTurquoise,Power levels nominal. Adjusting trajectory.,CXS-1981-YD
Sedan,Stratos M2,Plasma-A,950,1.2,194,121,284,155.4,PlasmaCell,6.7,1.3,57.2,34.3,17.2,5.7,8,6.26,0.79,1,0.81,3,1,48.8,8,82,CASE-5978-C,4025-03-01,Captain Kael,commute,automated,auto,Cryon Reach,Zenthar Relay,Navy,Fuel low. Navigating around debris.,CXS-2493-WV
Micro,Nimbus X1,Fusion-B,700,0.8,167,119,224,124.9,FusionCore,8.4,1.6,49.8,29.9,14.9,5.0,2,9.26,0.35,0,0.24,2,3,52.2,307,197,CASE-9601-D,4025-10-06,Tamsin Ryx,commute,automated,auto,Cerebra Ring,Cryon Reach,MediumSlateBlue,Clear path confirmed. Continuing cruise.,CXS-8309-JK
Sedan,Stratos M2,Ion-A,950,1.2,209,106,204,242.5,IonGel,5.2,1.1,57.7,34.6,17.3,5.8,6,8.11,0.57,2,0.02,4,4,34.9,226,310,CASE-2580-X,4025-11-16,Axel Orov,commute,automated,auto,Cerebra Ring,Lunaris Port,PowderBlue,Fuel low. Navigating around debris.,CXS-4366-ZU
SUV,Vortex R7,Fusion-B,1250,1.5,268,185,253,267.4,IonGel,5.2,1.1,67.3,40.4,20.2,6.7,6,3.47,0.74,1,0.38,3,0,61.8,288,124,CASE-5198-F,4025-06-12,Tamsin Ryx,commute,automated,auto,Orryx Haven,Cerebra Ring,MintCream,Fuel low. Navigating around debris.,CXS-2059-HV
SUV,Vortex R7,Plasma-A,1250,1.5,252,164,188,171.9,PlasmaCell,6.7,1.3,40.8,24.5,12.2,4.1,5,3.06,0.43,2,0.48,1,1,76.8,330,264,CASE-2872-M,4025-07-09,Zara Strix,commute,automated,auto,Cerebra Ring,Thalos Crossing,Linen,Power levels nominal. Adjusting trajectory.,CXS-9698-XW
Sedan,Stratos M2,Fusion-B,950,1.2,184,124,112,252.1,FusionCore,8.4,1.6,43.6,26.2,13.1,4.4,4,5.08,0.36,3,0.28,1,1,36.9,85,266,CASE-2086-F,4025-02-17,Dr. Calix Renner,commute,automated,auto,Orryx Haven,Vega Spire,AliceBlue,Re-routing due to unstable path.,CXS-2094-WS
Sedan,Stratos M2,Fusion-B,950,1.2,191,139,246,230.9,IonGel,5.2,1.1,71.4,42.8,21.4,7.1,0,8.27,0.28,5,0.08,0,2,73.6,91,273,CASE-9297-B,4025-03-08,Commander Yulo,commute,automated,auto,Orryx Haven,Zenthar Relay,Gainsboro,Clear path confirmed. Continuing cruise.,CXS-3033-TK
SUV,Vortex R7,Plasma-A,1250,1.5,320,188,285,135.8,FusionCore,8.4,1.6,61.3,36.8,18.4,6.1,4,5.62,0.12,4,0.89,3,1,15.0,240,79,CASE-3619-U,4025-03-25,Dr. Calix Renner,commute,automated,auto,Orryx Haven,Cryon Reach,DarkKhaki,Re-routing due to unstable path.,CXS-3167-PE
Sedan,Stratos M2,Fusion-B,950,1.2,257,123,300,155.9,PlasmaCell,6.7,1.3,49.8,29.9,14.9,5.0,0,1.6,0.44,0,0.29,4,3,61.0,202,281,CASE-1274-H,4025-11-20,Tamsin Ryx,commute,automated,auto,Orryx Haven,Vega Spire,MediumTurquoise,Fuel low. Navigating around debris.,CXS-9871-KF
Micro,Nimbus X1,Plasma-A,700,0.8,145,113,265,288.7,FusionCore,8.4,1.6,54.2,32.5,16.3,5.4,7,2.14,0.13,0,0.6,2,2,10.4,211,195,CASE-1453-W,4025-09-28,Zara Strix,commute,automated,auto,Cerebra Ring,Zenthar Relay,MediumSeaGreen,Fuel low. Navigating around debris.,CXS-7159-OA
SUV,Vortex R7,Fusion-B,1250,1.5,297,141,224,139.7,FusionCore,8.4,1.6,40.6,24.4,12.2,4.1,4,4.57,0.23,1,0.9,2,3,35.9,238,190,CASE-3435-H,4025-12-05,Commander Yulo,commute,automated,auto,Cerebra Ring,Orryx Haven,CornflowerBlue,Minor vibration detected. Monitoring systems.,CXS-4353-LI
SUV,Vortex R7,Ion-A,1250,1.5,266,166,162,289.5,IonGel,5.2,1.1,75.9,45.5,22.8,7.6,6,8.98,0.88,0,0.6,2,4,49.6,20,245,CASE-20-B,4025-06-15,Captain Kael,commute,automated,auto,Vega Spire,Zenthar Relay,OliveDrab,Power levels nominal. Adjusting trajectory.,CXS-2110-OX
SUV,Vortex R7,Fusion-B,1250,1.5,292,152,229,133.2,FusionCore,8.4,1.6,79.7,47.8,23.9,8.0,8,4.34,0.5,2,0.8,3,2,56.0,145,188,CASE-2725-N,4025-09-07,Dr. Calix Renner,commute,automated,auto,Orryx Haven,Zenthar Relay,Snow,Power levels nominal. Adjusting trajectory.,CXS-1834-ML
Micro,Nimbus X1,Plasma-A,700,0.8,157,87,294,197.5,FusionCore,8.4,1.6,70.5,42.3,21.1,7.1,7,7.58,0.67,1,0.14,1,0,55.5,141,201,CASE-6149-D,4025-06-22,Marshal Keir,commute,automated,auto,Lunaris Port,Vega Spire,Silver,Clear path confirmed. Continuing cruise.,CXS-4608-ZS
Sedan,Stratos M2,Plasma-A,950,1.2,185,119,134,138.9,IonGel,5.2,1.1,62.8,37.7,18.8,6.3,3,1.01,0.16,0,0.27,3,0,19.7,84,344,CASE-3695-F,4025-10-09,Zara Strix,commute,automated,auto,Cerebra Ring,Orryx Haven,RoyalBlue,Minor vibration detected. Monitoring systems.,CXS-9085-CZ
Sedan,Stratos M2,Ion-A,950,1.2,190,142,187,223.4,FusionCore,8.4,1.6,79.2,47.5,23.8,7.9,8,7.14,0.83,1,0.23,0,3,43.5,168,260,CASE-4831-A,4025-09-05,Captain Kael,commute,automated,auto,Thalos Crossing,Zenthar Relay,MediumAquaMarine,Re-routing due to unstable path.,CXS-5924-ID
